time_s,true_x_m,true_y_m,ideal_x_m,ideal_y_m,noise_x_m,noise_y_m,multipath_x_m,multipath_y_m,outage_x_m,outage_y_m,urban_x_m,urban_y_m,error_noise_m,error_multipath_m,error_outage_m,error_urban_m,noise_x_corrected,noise_y_corrected,multipath_x_corrected,multipath_y_corrected,outage_x_corrected,outage_y_corrected,urban_x_corrected,urban_y_corrected,error_noise_corrected_m,error_multipath_corrected_m,error_outage_corrected_m,error_urban_corrected_m,noise_x_kf,noise_y_kf,multipath_x_kf,multipath_y_kf,outage_x_kf,outage_y_kf,urban_x_kf,urban_y_kf,error_noise_kf_m,error_multipath_kf_m,error_outage_kf_m,error_urban_kf_m,true_vx_mps,true_vy_mps,ins_vx_mps,ins_vy_mps,ins_x_m,ins_y_m,error_ins_m,fused_x_m,fused_y_m,error_fused_m
10,8.0,6.410404133226791,8.0,6.410404133226791,7.0731646143750755,5.975041726772351,9.917702154416812,9.173587115235446,7.0731646143750755,5.975041726772351,14.204243079913844,8.4806336530535,1.0239942660973762,3.3634449222660274,1.0239942660973762,6.540526160747372,7.497158562094126,7.049300982232628,9.908127617452154,9.154120035369038,7.497158562094126,7.049300982232628,10.527286439706003,12.70208023814696,0.8130428619358482,3.3419946074390783,0.8130428619358482,6.780292394693999,4.091429874417895,2.479704360950584,4.139334195497618,5.61149310816613,4.091429874417895,2.479704360950584,4.759681625501459,6.716603829637038,5.543222990856956,3.9424610689285826,5.543222990856956,3.254753665363109,0.8000000000000003,0.6231159170603715,0.7281670772566922,0.7795025328355626,7.9567375022622855,6.4557705405194366,0.06268775495380213,7.338236480741239,6.119260370896476,0.7229769330798815
11,8.8,7.030860567897366,8.8,7.030860567897366,7.868540492859487,9.228414271871745,10.890748915722638,9.745115557557256,7.868540492859487,9.228414271871745,12.431355710853026,11.067430804542584,2.386809396515349,3.426136479693853,2.386809396515349,5.42960804976887,7.585057830189571,8.21074547598259,10.880310405899149,9.724778618565804,7.585057830189571,8.21074547598259,13.699600432990445,12.70026741139392,1.6935798984136976,3.403657716135615,1.6935798984136976,7.493214154156127,4.383667216423613,3.001856144566858,4.661695251852088,5.9313139870059555,4.383667216423613,3.001856144566858,5.075888832077704,6.8959340291118,5.978032443748392,4.281888470300639,5.978032443748392,3.7265545966632807,0.8000000000000007,0.617540266137504,0.8157936546594671,0.6995509960676185,8.772531156921753,7.155321536587055,0.12745614958578116,8.139737692078167,8.606486451286338,1.7083744436356876
12,9.600000000000001,7.645484665501799,9.600000000000001,7.645484665501799,10.08392454313207,9.29631736347786,11.858569893580142,10.306469433839652,10.08392454313207,9.29631736347786,14.815832346784273,11.6502423169084,1.7202998460014174,3.490269029962113,1.7202998460014174,6.57594030662238,8.358539789244995,8.674041343783639,11.84729350173611,10.285287010589178,8.358539789244995,8.674041343783639,15.8290267110679,12.952819941988848,1.6121886661697,3.4668262869769175,1.6121886661697,8.183433356742219,4.80527607477973,3.467414181050156,5.193998607213618,6.254914166321939,4.80527607477973,3.467414181050156,5.467064621217784,7.086876645307258,6.359689496518338,4.620231010071345,6.359689496518338,4.1705152877570635,0.7999999999999998,0.6114538672829313,1.053708443918643,0.44070879427561566,9.826239600840395,7.59603033086267,0.23158170956062077,10.006619060444567,8.786231253693304,1.2110498911223184
13,10.4,8.253768302463229,10.4,8.253768302463229,6.573439510684405,9.880787574464506,12.820745622944159,10.857225841496177,6.573439510684405,9.880787574464506,10.210064947023186,17.407235573566236,4.158095344007251,3.5549965581630034,4.158095344007251,9.155437641505907,8.714142313839169,9.533933632999462,12.808659534186562,10.835222950542336,8.714142313839169,9.533933632999462,16.04996355021813,12.508929533636257,2.116822952326079,3.5306584161763728,2.116822952326079,7.073081734440189,4.930871928901192,3.9229677191390198,5.735740273259829,6.581824707530443,4.930871928901192,3.9229677191390198,5.652936310076417,7.491317381519317,6.976187751960398,4.95486772609795,6.976187751960398,4.807904437802307,0.7999999999999998,0.6048621978448017,0.7341647004973022,0.6808949999077787,10.560404301337698,8.27692533077045,0.16206723249212454,7.769528947880392,9.399628901356289,2.86921147149087
14,11.200000000000001,8.855209061191402,11.200000000000001,8.855209061191402,7.7501643349739355,11.46616667550006,13.776870748950765,11.396974394231652,7.7501643349739355,11.46616667550006,25.483510129349835,11.143878235008827,4.326484228493407,3.6195074064081263,4.326484228493407,14.465706626446613,9.736332321098521,10.107929304099303,13.764005172207188,11.374176661781691,9.736332321098521,10.107929304099303,17.07684161134063,13.2193311882415,1.9265593894951887,3.5943456005132286,1.9265593894951887,7.320029321293254,5.123980022089099,4.43964089708334,6.286519387157736,6.911639512270221,5.123980022089099,4.43964089708334,6.4122330936885374,7.631171010228067,7.51100931858409,5.283914677989273,7.51100931858409,4.9417589074516135,0.7999999999999998,0.597771189880687,0.76340270605309,0.7840197846048168,11.323807007390789,9.060945115375267,0.24011559522490114,8.82225713669899,10.744600207462621,3.037014986394858
15,12.0,9.449310682224603,12.0,9.449310682224603,10.875424941518055,9.491318365490121,14.726555040093336,11.925317526953638,10.875424941518055,9.491318365490121,17.17708015773704,13.051836658388618,1.1253593682077765,3.6830303123655397,1.1253593682077765,6.307166746532953,10.40996251482682,10.479734770694646,14.712942132605372,11.901751156485647,10.40996251482682,10.479734770694646,18.341123462348097,13.250026620671859,1.89472768659646,3.6571189883102133,1.89472768659646,7.392921507057175,5.505237720683725,4.774511690880027,6.846001154639274,7.243991359180104,5.505237720683725,4.774511690880027,6.815447718493127,7.834210742470411,8.002229856377895,5.605991207143759,8.002229856377895,5.430297429706048,0.7999999999999998,0.590187224819128,0.7648473086572223,0.5506205214714345,12.08865431604801,9.611565636846702,0.18489526238754786,11.239393753877042,9.527392546897095,0.7646035830624852
16,12.8,10.035583510829658,12.8,10.035583510829658,10.774337759331154,11.399489453419587,15.669424363598091,12.441870784482536,10.774337759331154,11.399489453419587,18.027658479865696,14.761249493985641,2.442037455385084,3.7448383972815305,2.442037455385084,7.047008738923864,10.73731509399787,10.792025842475525,15.655098150544992,12.417562524065996,10.73731509399787,10.792025842475525,19.23730267237812,13.612760427128665,2.1970147979826753,3.718253550895069,2.1970147979826753,7.3644456944368155,5.8443657105229665,5.200906212688431,7.413891260047715,7.578535472596113,5.8443657105229665,5.200906212688431,7.226763148587788,8.088326365517537,8.470829531168174,5.920071994560345,8.470829531168174,5.903624259038529,0.8000000000000007,0.5821171277167734,1.160889512408819,0.5248187501590273,13.24954382845683,10.13638438700573,0.46070649044862216,11.516899580068856,11.02055793349543,1.61756647496579
17,13.600000000000001,10.61354493765815,13.600000000000001,10.61354493765815,14.22849466519055,9.993011424471238,16.60512162056117,12.946263093910932,14.22849466519055,9.993011424471238,21.39238950777135,13.45344523529018,0.8832142351440391,3.8042515625120763,0.8832142351440391,8.293754755315323,12.50272338359197,11.164319245821474,16.590117910014623,12.921240203272573,12.50272338359197,11.164319245821474,20.32671770757856,13.702699271654415,1.2277492868858229,3.7770706314191997,1.2277492868858229,7.40213520659403,6.369810337367641,5.501233885177752,7.989918016450928,7.914938174920416,6.369810337367641,5.501233885177752,7.736267551503684,8.281297125652273,8.85501930291228,6.2253914191828725,8.85501930291228,6.310525975238103,0.7999999999999998,0.5735681611163024,1.1580179133460677,0.45312108896977366,14.407561741802898,10.589505475975503,0.8079194653811226,14.282214788174254,10.171959639922518,0.8126589643755291
18,14.4,11.182719833062263,14.4,11.182719833062263,12.583951848957579,11.831052538039147,17.533307638509935,13.438137020484948,12.583951848957579,11.831052538039147,21.281328667905285,11.28229883155511,1.9283065584204295,3.86063769950851,1.9283065584204295,6.882049128906009,13.731049535599542,11.52961103642421,17.517663931932525,13.412427237863668,13.731049535599542,11.52961103642421,20.06565760903349,13.53215975161234,0.7535437816022958,3.832939277303931,0.7535437816022958,6.133477323156553,6.7500157891015276,5.88851691627966,8.573819872493319,8.252869055344904,6.7500157891015276,5.88851691627966,8.214420453680138,8.387235198783326,9.303270551320399,6.521380257111587,9.303270551320399,6.78793994259969,0.7999999999999998,0.5645480185106164,0.9806080846818315,0.5425074356593138,15.388169826484729,11.132012911634817,0.9894699580358709,13.425217242215723,11.621340650117848,1.0689198501422028
19,15.200000000000001,11.742640974679382,15.200000000000001,11.742640974679382,12.375392597329418,11.482354865944012,18.453662019157495,13.917149006902097,12.375392597329418,11.482354865944012,21.08908681699444,14.189378962106044,2.8365746663224045,3.913413052197419,2.8365746663224045,6.3771365296043605,14.710996888150657,11.848836366068724,18.43741741766858,13.890780515736635,14.710996888150657,11.848836366068724,21.90305609672652,13.79431416365192,0.5004013434740936,3.885276698521942,0.5004013434740936,7.01001597075294,7.086813184668056,6.223426046262308,9.16533671074991,8.591995624191611,7.086813184668056,6.223426046262308,8.660913804260575,8.588453508938313,9.812519234454422,6.807622723034299,9.812519234454422,7.260065209372983,0.7999999999999998,0.5550648174192219,0.8879279598762282,0.6379949203271583,16.276097786360957,11.770007831961975,1.07644572119939,13.54560415403888,11.568650755749402,1.6635198259764488
20,16.0,12.292849467900707,16.0,12.292849467900707,18.931297537843108,12.486841397886144,19.365883939231587,14.382969595942203,18.931297537843108,12.486841397886144,17.835970193426277,18.036807485246488,2.937709673242838,3.9620420040707978,2.937709673242838,6.030243797408244,15.393306297899503,12.801126186410253,19.34907904587487,14.355970991434807,15.393306297899503,12.801126186410253,23.413618480371728,13.376824765921686,0.7914685532269985,3.93354812813925,0.7914685532269985,7.492445623374846,7.782194785473783,6.59114689115969,9.764203883801187,8.931979757787158,7.782194785473783,6.59114689115969,8.973792918637274,8.910652359717657,10.00208652319652,7.083826537342578,10.00208652319652,7.797874276287962,0.7999999999999998,0.5451270920830042,0.9406052863844362,0.4024768471461921,17.216703072745393,12.172484679108166,1.2226422410538387,18.416919198313792,12.39253438225275,2.4189740580103702
21,16.8,12.83289515884539,16.8,12.83289515884539,16.34844739902693,14.023209209719218,20.269692902376068,14.835283636369315,16.34844739902693,14.023209209719218,23.656089439534366,9.950101594714308,1.2730857359790047,4.006036501546065,1.2730857359790047,7.437503689833722,15.947983424436515,13.141504365261511,20.25236972063312,14.807683891968509,15.947983424436515,13.141504365261511,24.681987675687854,14.267700416606148,0.9061853493186238,3.977266300917554,0.9061853493186238,8.011516451171596,8.276286264894726,7.0198195945908095,10.370148261744896,9.27247545391282,8.276286264894726,7.0198195945908095,9.466540010807089,8.94553692884986,10.317244949779763,7.349801483796302,10.317244949779763,8.300071651582732,0.8000000000000007,0.5347437857839834,1.0536098042226205,0.3127901516733974,18.270312876968013,12.485274830781563,1.5108473942331693,16.925007042409256,13.561828896037921,0.7395749819114885
22,17.6,13.362337039468674,17.6,13.362337039468674,17.73505640937585,11.725895673001729,21.164829440245743,15.273790472064414,17.73505640937585,11.725895673001729,30.03886957158823,14.886917542665671,1.6420050485908075,4.044955273303378,1.6420050485908075,12.531952039874392,17.039111043073966,13.230553713383236,21.147031269049176,15.245618905909387,17.039111043073966,13.230553713383236,24.856315641473337,13.952082924670046,0.5761625352586864,4.01599071364427,0.5761625352586864,7.280241541171731,8.813193584432009,7.28695016803776,10.982885779231783,9.613127558877505,8.813193584432009,7.28695016803776,10.1465707393553,9.141932838970694,10.682616375318453,7.605443599162885,10.682616375318453,8.565361601182731,0.8000000000000007,0.5239242427969835,0.689624919739642,0.4475617561496945,18.959937796707656,12.932836586931257,1.426149168090041,18.102520825575393,12.087977947180587,1.3698606776728393
23,18.400000000000002,13.880743644439358,18.400000000000002,13.880743644439358,15.55050362757309,18.065518195810277,22.051055761042086,15.698204114369746,15.55050362757309,18.065518195810277,28.60159516538215,11.838823709874003,5.062802348727018,4.078402963170532,5.062802348727018,10.403940644655938,17.913771078477676,14.116190179820999,22.03282708655079,15.669490355738592,17.913771078477676,14.116190179820999,24.873195469974597,13.806898139105598,0.5402347963135864,4.049326788240349,0.5402347963135864,6.473616666992077,9.190127956163012,7.889982051933985,11.602120113348988,9.953571221658708,9.190127956163012,7.889982051933985,10.747894129807712,9.229806120779234,10.986854305126998,7.85072316360622,10.986854305126998,8.954660468025635,0.8000000000000007,0.5126781999803942,1.0063743567173162,0.2857194531815817,19.966312153424973,13.218556040112839,1.7005370284973105,16.875246185328653,16.611429549101047,3.127542118864726
24,19.200000000000003,14.387693439429462,19.200000000000003,14.387693439429462,18.11123455094964,12.375658676430058,22.92815634386891,16.108253397646834,18.11123455094964,12.375658676430058,30.270973874984218,19.689574790081416,2.2877268391492693,4.106029261239007,2.2877268391492693,12.275031910222229,18.402356578313142,14.820794105169938,22.909542728275795,16.07902735345029,18.402356578313142,14.820794105169938,25.93288110284153,13.679905026928138,0.9076404656168464,4.076925025263627,0.9076404656168464,6.769981712078083,9.682750192042931,8.137680476419227,12.227542221274058,10.293431895046174,9.682750192042931,8.137680476419227,11.375382342483471,9.565991888238587,11.385987262633613,8.08567530079781,11.385987262633613,9.19094376737645,0.7999999999999989,0.5010157780136621,0.6419178998376471,0.5594985442060568,20.60823005326262,13.778054584318896,1.534526447009811,18.860333201643535,12.796377448796711,1.627163211220444
25,20.0,14.882775200466682,20.0,14.882775200466682,20.22184517941973,12.454397974891219,23.795938477422347,16.5036821180711,20.22184517941973,12.454397974891219,22.50162442840367,9.072976388002393,2.4384895393102175,4.127528093170699,2.4384895393102175,6.325495002139946,19.095253038475352,15.323350222855979,23.77698644507262,16.47397393943286,19.095253038475352,15.323350222855979,26.345508222133315,15.418320728739674,1.006316756663334,4.098480210169357,1.006316756663334,6.3680674941472395,10.257869452236687,8.373244097124822,12.858830534400859,10.632325748660941,10.257869452236687,8.373244097124822,11.72837686513055,9.550350329316935,11.71678722154833,8.310392402213102,11.71678722154833,9.841468604418951,0.7999999999999989,0.48894747228937074,0.7343372746319874,0.40494400679030057,21.342567327894606,14.182998591109197,1.5139928444130515,20.55806182396219,12.972978159756611,1.9896627191735168
26,20.8,15.365588384008204,20.8,15.365588384008204,18.498012845155394,17.68181013100834,24.65423274166877,16.884249155706538,18.498012845155394,17.68181013100834,21.207245616503258,13.173085463154921,3.265582343525567,4.1426369098011655,3.265582343525567,2.2300040471064833,19.792618194337866,16.21868937800411,24.63498966277328,16.854089204670647,19.792618194337866,16.21868937800411,26.516801611054294,15.548759351847698,1.320075531299595,4.113730716355978,1.320075531299595,5.719735331605145,10.702745959678646,8.875803597485667,13.49565165360032,10.969860390656523,10.702745959678646,8.875803597485667,12.025420855908935,9.663877769132204,12.002993198788596,8.525017850836875,12.002993198788596,10.464355837399049,0.8000000000000007,0.47648414346808377,0.9660657793700459,0.19317386678546278,22.30863310726465,14.37617245789466,1.8041390542810485,19.641198923788174,16.690118829074237,1.7598865969534832
27,21.6,15.83574348740285,21.6,15.83574348740285,22.351396036691344,17.419068875328723,25.50289343130664,17.24972857992407,22.351396036691344,17.419068875328723,25.253769623494826,17.14785570000425,1.7525739037216304,4.151136106899982,1.7525739037216304,3.8822249960597666,20.82777292976188,16.086764585296333,25.483407403541012,17.21914739632921,20.82777292976188,16.086764585296333,25.374781927984912,15.862774780009202,0.8120013790605286,4.122457936366345,0.8120013790605286,3.7748787125709686,11.325582353741263,9.332599578478575,14.13766142486323,11.305635818052226,11.325582353741263,9.332599578478575,12.43513634273885,9.895675532802082,12.159545167066565,8.729740689498378,12.159545167066565,10.921498668290043,0.8000000000000007,0.4636370077044907,0.6156978949661054,0.39134588049371416,22.924331002230755,14.767518338388374,1.7014574847631396,22.523276526353165,16.62360371424662,1.2137393794209206
28,22.400000000000002,16.292862399417185,22.400000000000002,16.292862399417185,21.198722620162393,17.541102033521497,26.341798919953842,17.59990973824732,21.198722620162393,17.541102033521497,26.54447927457688,22.11901150739506,1.7323883881677282,4.152848597203152,1.7323883881677282,7.1498756552676275,22.312533189485915,16.574226213621166,26.32211864823937,17.56893800680707,22.312533189485915,16.574226213621166,25.906081741111596,16.47373136120583,0.2946456157571664,4.124485864522083,0.2946456157571664,3.510743903604278,11.848879488447732,9.767667419007902,14.784506299990248,11.639245532754446,11.848879488447732,9.767667419007902,12.867301439435737,10.270072781415157,12.405817731276626,8.924790991198403,12.405817731276626,11.275918438393257,0.8000000000000007,0.4504176265536257,0.8089896919717008,0.4015253786845121,23.733320694202455,15.169043717072887,1.7437638900879284,21.95910204237441,16.829484538586915,0.6945173354823577
29,23.200000000000003,16.7365787405101,23.200000000000003,16.7365787405101,22.61661250041345,17.99326975903866,27.17085196415036,17.93459732872892,22.61661250041345,17.99326975903866,31.237923294035053,15.799987904421842,1.385501097337783,4.147639552675058,1.385501097337783,8.092305807063632,23.076984671072257,17.38580371469491,27.151026638917042,17.90326584635632,23.076984671072257,17.38580371469491,26.65081333531388,16.72376004288426,0.6607766931849715,4.11968084982076,0.6607766931849715,3.4508371439679553,12.415085619441818,10.200199175773152,15.435824906039077,11.970277773216235,12.415085619441818,10.200199175773152,13.42406832855008,10.437670463435484,12.6110521373231,9.110435763480778,12.6110521373231,11.62949205803318,0.7999999999999989,0.4368378965662405,0.7007367656210461,0.484208238570198,24.4340574598235,15.653251955643086,1.6421007085304864,23.161845988236465,17.29126441801999,0.5559963394198338
30,24.0,17.166538192549666,24.0,17.166538192549666,22.796586775541208,17.142044646855837,27.989979946416216,18.253611455979687,22.796586775541208,17.142044646855837,20.607457383896477,14.036931707004525,1.2036624620644125,4.135416333680075,1.2036624620644125,4.615602036186043,23.903636856348374,17.290716002977458,27.97005912065231,18.221951099393603,23.903636856348374,17.290716002977458,27.49214807512107,15.982430726772188,0.1571813731237405,4.107951536399541,0.1571813731237405,3.6874393105625134,12.957080988768077,10.562617678004377,16.09124976178748,12.298316821594963,12.957080988768077,10.562617678004377,13.639601260172226,10.545663963651519,12.866927622826653,9.286975269001564,12.866927622826653,12.295277044585559,0.7999999999999989,0.4229100385827209,0.7916570944204094,0.38110550710958935,25.225714554243908,16.034357462752673,1.668595029780741,23.525325109152018,16.809738491624888,0.5938200725653817
31,24.8,17.582398817675543,24.8,17.582398817675543,28.504556369017877,15.78789007470388,28.79913505675743,18.55678767099187,28.504556369017877,15.78789007470388,33.990072566871014,23.966270858457822,4.116308967975151,4.116128622826714,4.116308967975151,11.189783555432914,24.83130739742195,17.758334721619462,28.779168522152776,18.52482936464181,24.83130739742195,17.758334721619462,27.484131464238867,16.203238996862574,0.17869973539404,4.089249009726192,0.17869973539404,3.017721579049655,13.763530150182394,10.83365309947433,16.750409090799597,12.622944354026597,13.763530150182394,10.83365309947433,14.244398457056223,10.94451199562752,12.936353254100332,9.454739678197875,12.936353254100332,12.469252800216855,0.8000000000000007,0.4086465867351503,0.41021163418089207,0.6689555552611215,25.6359261884248,16.703313018013795,1.21308055613028,27.643967314839955,16.062516957696854,3.2246226067821113
32,25.6,17.983831366019967,25.6,17.983831366019967,25.573005550524133,18.135440482407418,29.598294412166023,18.843976994915835,25.573005550524133,18.135440482407418,27.714745587819678,10.823177159751397,0.15399358582190678,4.089768784328364,0.15399358582190678,7.466399236777694,25.45410598026417,17.93879868095583,29.57833207465876,18.811751679260915,25.45410598026417,17.93879868095583,26.985707862630232,15.196360666673344,0.15268597747915388,4.063567169536595,0.15268597747915388,3.1129052636196928,14.372502654948132,11.2101802186826,17.41292868966925,12.943740807816754,14.372502654948132,11.2101802186826,14.641105967117634,10.940938632583729,13.11255301224638,9.614085992715587,13.11255301224638,13.026883605783608,0.8000000000000007,0.3940603771674329,0.5642700343235236,0.296254799436583,26.200196222748325,16.999567817450377,1.1528270637195142,25.761162752191392,17.794678682920306,0.2484998394721901
33,26.400000000000002,18.37051957201041,26.400000000000002,18.37051957201041,24.2845781420882,17.016196148986186,30.387460113815678,19.11504592696753,24.2845781420882,17.016196148986186,27.09658879515356,7.983780250370417,2.511812407621848,4.0563724745758565,2.511812407621848,10.410071550437868,26.397122364492184,17.909497535966583,30.367551868853393,19.082584527144412,26.397122364492184,17.909497535966583,27.292544404075688,14.815137863780746,0.4610310168569033,4.030943355143065,0.4610310168569033,3.6657024708043195,14.88092464308632,11.507989306827334,18.078433817266824,13.260286744352122,14.88092464308632,11.507989306827334,15.004772535936748,10.854597568398441,13.408333927778266,9.765395193564101,13.408333927778266,13.650651725178545,0.8000000000000007,0.37916453648364623,0.7250184148103131,0.34980475419630025,26.92521463755864,17.349372571646676,1.1482994434631153,25.076769090729332,17.11614907578433,1.82328971396532
34,27.200000000000003,18.74216043898726,27.200000000000003,18.74216043898726,28.84508982420638,20.69239990582276,31.166659241809878,19.369876436661517,28.84508982420638,20.69239990582276,25.197653347319417,18.69351359063694,2.5514220559739207,4.01601953610436,2.5514220559739207,2.002937501110698,26.809132789734928,18.192234305029313,31.14685484963696,19.337209831575013,26.809132789734928,18.192234305029313,28.748086664694018,15.692603394003907,0.6746820946715092,3.9914592549244214,0.6746820946715092,3.4199956859638045,15.593756174431363,11.976827750577282,18.746551076763307,13.572164190642074,15.593756174431363,11.976827750577282,15.299945041835107,11.081602330705385,13.434084342575,9.909069578203342,13.434084342575,14.152577805393197,0.7999999999999989,0.363972469934966,0.9691193647637864,0.3285358777955654,27.894334002322424,17.677908449442242,1.2707210567357412,28.55986307764119,19.788052468908603,1.715551727050149
35,28.0,19.09846451188034,28.0,19.09846451188034,25.558312700057954,18.804349748876064,31.93594378749575,19.608365940581063,25.558312700057954,18.804349748876064,23.055514063316448,15.070863196070466,2.4593373832224286,3.9688352151881308,2.4593373832224286,6.377265365121234,26.70042872304711,18.922326127338604,31.916292748778712,19.575524932450232,26.70042872304711,18.922326127338604,27.570540059800837,14.9035581478374,1.3114534815958727,3.945242139465085,1.3114534815958727,4.216832370787797,16.100211034907254,12.323840855691566,19.416910267149422,13.87895794580896,16.100211034907254,12.323840855691566,15.52279081368156,11.196228338697424,13.693082308112212,10.045530257553718,13.693082308112212,14.769092240754333,0.7999999999999989,0.34849784935584616,0.8039546475814666,0.2861035916947926,28.69828864990389,17.964012041137035,1.3321371727266633,26.500305485011737,18.552248436554358,1.596068807799464
36,28.8,19.43915613769895,28.8,19.43915613769895,29.217727190009512,17.78816174411393,32.695390523512785,19.83042726391339,29.217727190009512,17.78816174411393,33.38577908415321,13.131428284173648,1.7030204029671578,3.914991752849847,1.7030204029671578,7.798512709664321,27.560531140363413,19.07977217972537,32.67594195561435,19.79744254830476,27.560531140363413,19.07977217972537,27.343810660166035,15.5468820001478,1.2905192300998776,3.892466466819768,1.2905192300998776,4.1557532837375755,16.76429798942718,12.60047739071886,20.08914618512627,14.180256841701034,16.76429798942718,12.60047739071886,16.03226644161982,11.251422754798417,13.842891673769026,10.17521478837413,13.842891673769026,15.167531050479218,0.8000000000000007,0.33275460086030684,0.8304268873845224,0.3341184386122478,29.528715537288413,18.298130479749283,1.3538707051949288,29.31102369419318,17.941152364804537,1.5827698884022101
37,29.6,19.763973713600954,29.6,19.763973713600954,25.68065975224045,19.121202030294967,33.4451008119012,20.035988586993884,25.68065975224045,19.121202030294967,30.79625320822478,20.17919041856665,3.9716978000054213,3.854710410008801,3.9716978000054213,1.266264842073192,28.8737247143495,19.36265000532901,33.4259033261125,20.00289072337235,28.8737247143495,19.36265000532901,27.81072518738718,16.202054716165737,0.8297810008477319,3.833355918554493,0.8297810008477319,3.9860721643418033,17.21409256765674,12.929421714315238,20.76290036177465,14.475654949209897,17.21409256765674,12.929421714315238,16.45039510991404,11.504264731908236,14.146441388332136,10.298574919363027,14.146441388332136,15.5285189643967,0.8000000000000007,0.3167568923093551,0.9332334066653435,0.377941586889006,30.461948943953757,18.676072066638287,1.3879790976261417,27.115046509754443,18.987663041197962,2.603392423122256
38,30.400000000000002,20.07266992231766,30.400000000000002,20.07266992231766,27.74362790220314,20.89853283086891,34.18520035074966,20.2249933771184,27.74362790220314,20.89853283086891,25.747246332618797,18.442954135292275,2.7817911973536806,3.7882639995382803,2.7817911973536806,4.929917873130244,29.487674248374297,19.461900084728295,34.1663019307873,20.19181275994524,29.487674248374297,19.461900084728295,29.751954247027466,16.572027662877794,1.0978971133892046,3.768185936178053,1.0978971133892046,3.5601207179703898,17.74355613499558,13.330137782615688,21.437822721428894,14.764752723913347,17.74355613499558,13.330137782615688,16.711930028718303,11.69946088233067,14.340408326227053,10.416074431265002,14.340408326227053,16.045992931757876,0.8000000000000007,0.3005191205608799,0.698069548548643,0.4815339260913451,31.1600184925024,19.157605992729632,1.1895251591196807,28.76854507929292,20.376254779427125,1.6594604315154744
39,31.200000000000003,20.365011954722714,31.200000000000003,20.365011954722714,31.59372247173825,19.237562849114767,34.91583886001548,20.397400305897516,31.59372247173825,19.237562849114767,26.12763979037602,15.326444125924194,1.1942189374180245,3.7159800105615366,1.1942189374180245,7.149545710153904,30.60344435339795,19.86581297403568,34.89728674208727,20.36416713630376,30.60344435339795,19.86581297403568,30.95520355121207,17.346304834188498,0.777867766276355,3.697286838606442,0.777867766276355,3.02861651268416,18.437965147422258,13.626319727776139,22.113573152774823,15.047158086394576,18.437965147422258,13.626319727776139,16.97512486430493,11.80084498216352,14.431891993356908,10.528187052615804,14.431891993356908,16.60397628762429,0.7999999999999989,0.28405589851343116,0.8725440985710926,0.028667479404261648,32.03256259107349,19.186273472133895,1.4431163772859057,31.725374507538824,19.222176036020507,1.2578125099741921
40,32.0,20.640781719344524,32.0,20.640781719344524,33.47693315999082,18.996340928211662,35.637189707302724,20.553183152440656,33.47693315999082,18.996340928211662,30.364990485701586,12.569989262495964,2.210320581866383,3.6382444222224115,2.210320581866383,8.234740250510027,31.25773941322822,20.232192001073575,35.619030262041726,20.5199274105029,31.25773941322822,20.232192001073575,30.03115462854015,17.982438745612377,0.8472876350753167,3.6210476110566936,0.8472876350753167,3.308041635576848,19.189990284019878,13.894848188200726,22.789822984426383,15.322487434056114,19.189990284019878,13.894848188200726,17.347145386003614,11.822214685528847,14.477705900111225,10.635394433829518,14.477705900111225,17.101849983812155,0.8000000000000007,0.2673820419556172,0.7091950222901584,0.1708306108846991,32.74175761336365,19.357104083018594,1.4825763491254904,33.25638049600267,19.10456987465374,1.9845500201567543
41,32.800000000000004,20.89977603863395,32.800000000000004,20.89977603863395,33.142736562379945,21.38715046161777,36.34944947453351,20.692330692671764,33.142736562379945,21.38715046161777,38.78625676480144,21.283324217621352,0.5958205932752183,3.555506313287537,0.5958205932752183,5.998531425251979,32.19521030851747,20.448052481192672,36.3317280910956,20.659082110316152,32.19521030851747,20.448052481192672,30.255950306070012,18.735922746528406,0.7548673679997996,3.539920461897807,0.7548673679997996,3.3398278271403874,19.886034770112964,14.268607990143284,23.466256359163427,15.590366582488738,19.886034770112964,14.268607990143284,17.939378883182965,12.083568147731077,14.51698617640917,10.738184163342583,14.51698617640917,17.27899249242289,0.8000000000000007,0.2505125562328967,0.5708495758819097,0.16334684243006023,33.31260718924556,19.520450925448653,1.4714971621888566,33.193697750439625,20.827140600767038,0.4003421355982106
42,33.6,21.141806831810317,33.6,21.141806831810317,33.36870343522352,21.631739974027763,37.0528374665955,20.814846575090705,33.36870343522352,21.631739974027763,31.478259192608682,20.4908033952454,0.5417864752099847,3.4682833765711485,0.5417864752099847,2.219366920580934,33.1690222629471,20.63805736696118,37.035598439210176,20.781634609649796,33.1690222629471,20.63805736696118,31.248701330629483,18.08233494479527,0.6629519840614618,3.4544262425357175,0.6629519840614618,3.8586232855798426,20.557177342410213,14.635131225459165,24.142571502675292,15.850431635501865,20.557177342410213,14.635131225459165,18.311331117743336,12.314539237313026,14.575734983993867,10.83704781064095,14.575734983993867,17.654009441941092,0.7999999999999972,0.23346262274375107,0.771365030936732,0.35414016734800696,34.0839722201823,19.87459109279666,1.3564898964283185,33.58328407071116,21.104595309658432,0.0407936229434191
